192.168.178.30 - - [22/Apr/2015:11:00:53 +0200] "GET / HTTP/1.1" 200 1485 "http://192.168.178.32/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:11:20:47 +0200] "GET / HTTP/1.1" 200 1483 "http://192.168.178.32/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:11:25:06 +0200] "GET / HTTP/1.1" 200 1487 "http://192.168.178.32/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:11:25:39 +0200] "GET / HTTP/1.1" 200 1487 "http://192.168.178.32/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
79.249.66.217 - - [22/Apr/2015:12:12:59 +0200] "GET / HTTP/1.1" 200 1487 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
79.249.66.217 - - [22/Apr/2015:12:13:02 +0200] "GET / HTTP/1.1" 200 1486 "http://steensen.selfhost.eu:800/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:34:06 +0200] "GET / HTTP/1.1" 200 1485 "http://192.168.178.32/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:34:21 +0200] "GET / HTTP/1.1" 200 1485 "http://192.168.178.32/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:34:23 +0200] "GET / HTTP/1.1" 200 1488 "http://192.168.178.32/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:34:26 +0200] "GET / HTTP/1.1" 200 1486 "http://192.168.178.32/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:34:28 +0200] "GET / HTTP/1.1" 200 1486 "http://192.168.178.32/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:35:31 +0200] "GET /home HTTP/1.1" 302 1452 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:35:31 +0200] "GET /auth/login HTTP/1.1" 200 2278 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:35:31 +0200] "GET /css/app.css HTTP/1.1" 200 20013 "http://192.168.178.32:8000/auth/login" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:35:42 +0200] "GET / HTTP/1.1" 200 1487 "http://192.168.178.32:8000/auth/login" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:35:46 +0200] "GET /auth/register HTTP/1.1" 200 2234 "http://192.168.178.32:8000/auth/login" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:35:48 +0200] "GET /auth/login HTTP/1.1" 200 2278 "http://192.168.178.32:8000/auth/register" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:35:49 +0200] "GET /auth/register HTTP/1.1" 200 2238 "http://192.168.178.32:8000/auth/login" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:36:13 +0200] "GET /auth/login HTTP/1.1" 200 2279 "http://192.168.178.32:8000/auth/login" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:36:18 +0200] "GET / HTTP/1.1" 200 1480 "http://192.168.178.32:8000/auth/login" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:41:05 +0200] "GET / HTTP/1.1" 500 17556 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:42:18 +0200] "GET / HTTP/1.1" 200 1977 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:42:18 +0200] "GET /css/app.css HTTP/1.1" 200 20013 "http://192.168.178.32:8000/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:46:05 +0200] "GET / HTTP/1.1" 200 1903 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:46:05 +0200] "GET /css/app.css HTTP/1.1" 200 20013 "http://192.168.178.32:8000/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
192.168.178.30 - - [22/Apr/2015:12:46:13 +0200] "GET / HTTP/1.1" 200 1981 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
